Date,Close,High,Low,Open,Volume
2016-12-02,189.0709991455078,189.5615848060297,188.70952119535616,189.06239721790203,74840300
2016-12-05,190.2070770263672,190.5513379760445,189.70788945643574,189.9058388458645,67837800
2016-12-06,190.8095703125,190.84400429252008,189.91448382270985,190.39645448126726,59877400
2016-12-07,193.3054962158203,193.36573597793688,190.53415197330642,190.6546446302542,110738100
2016-12-08,193.77883911132812,194.25220778006687,193.01284731381043,193.2796646599823,99714400
2016-12-09,194.9493865966797,194.96660358815976,193.96822820578208,194.0026621887422,88005800
2016-12-12,194.72561645507812,195.33669488621638,194.30388553033671,194.85471105820483,102016100
2016-12-13,196.02517700195312,196.52436458684983,195.37107592487152,195.38829291268556,110477500
2016-12-14,194.40716552734375,196.42972196998025,193.96821763119038,195.72398295037203,142501800
2016-12-15,195.2075653076172,196.06823091940174,194.41575452070123,194.64813791304326,124972600
2016-12-16,194.8258056640625,195.726181191555,194.5054866143451,195.66557314965038,156420200
2016-12-19,195.25001525878906,195.67423190639698,194.86043555105059,195.0076095201908,90341100
2016-12-20,196.00318908691406,196.15037625529698,195.55301458286152,195.7867544641546,89838800
2016-12-21,195.45782470703125,196.04652066623635,195.45782470703125,195.87337557294802,67909000
2016-12-22,195.1201171875,195.43178352771457,194.72187172662396,195.31058068485999,56219100
2016-12-23,195.4058380126953,195.41449064184647,194.9729687729624,195.1634190851337,36697800
2016-12-27,195.89065551757812,196.28888783280465,195.65690242204528,195.67422089100506,42672500
2016-12-28,194.27171325683594,196.1676826770709,194.159176235216,196.15037741843466,64095000
2016-12-29,194.22845458984375,194.69594760790088,193.78691946210515,194.34099162171321,48696100
2016-12-30,193.5185546875,194.64401754724753,192.82596114226126,194.55743840029652,108998300
2017-01-03,194.9989471435547,195.5097296950616,193.82154223916174,194.82578887310643,91366500
2017-01-04,196.1590118408203,196.30618578629466,195.31924452066914,195.32789714918414,78744400
2017-01-05,196.00318908691406,196.1590288845638,195.2067112603738,195.89065206596143,78379000
2017-01-06,196.70445251464844,197.17194549722691,195.57032397093968,196.11574345904899,71559900
2017-01-09,196.05511474609375,196.58321567390468,196.0204778140398,196.44469436592695,46939700
2017-01-10,196.05511474609375,196.912187267703,195.66552191614153,196.0724200020017,63771900
2017-01-11,196.60922241210938,196.60922241210938,195.30194879751116,195.96857115415494,74650000
2017-01-12,196.11578369140625,196.3062472593388,194.75658082220474,196.08981258760852,72113200
2017-01-13,196.5659637451172,196.86896434749974,196.25429730172826,196.28892103538325,62717900
2017-01-17,195.8733673095703,196.33220773198286,195.48378756357593,195.92530951435313,61240800
2017-01-18,196.30618286132812,196.34947242349787,195.57029993480117,196.12437198426298,54793300
2017-01-19,195.57901000976562,196.52266191195307,195.1461407104001,196.38414056572665,66608800
2017-01-20,196.29757690429688,196.79104104202221,195.63095447672268,196.26293996227798,129168600
2017-01-23,195.78677368164062,196.35816431223958,195.024932717631,196.29756948118217,75061600
2017-01-24,197.04209899902344,197.45764980363037,195.8906651438575,196.00320217232323,95555300
2017-01-25,198.7476043701172,198.7476043701172,197.82991041474384,197.99440285212322,84437700
2017-01-26,198.539794921875,198.86877975116255,198.26275228455495,198.60038974246373,59970700
2017-01-27,198.22817993164062,198.76493366790024,198.04636900251722,198.6177596824782,59711100
2017-01-30,196.998779296875,197.5615039834957,196.0118380305686,197.5355328878129,79737300
2017-01-31,196.9814910888672,197.0420991281839,195.93395484175775,196.50533224467114,75880800
2017-02-01,197.05941772460938,197.89918523117447,196.47072181203163,196.98150442031928,79117700
2017-02-02,197.1892852783203,197.47498060248765,196.36683624760258,197.0594165618137,69657600
2017-02-03,198.5484619140625,198.7302728092215,197.78662102655863,198.09828741103053,80563200
2017-02-06,198.19351196289062,198.5398152950767,197.8558744703351,198.14156976559306,57790100
2017-02-07,198.20216369628906,198.8254964397394,198.01170017967254,198.5830907295221,57931200
2017-02-08,198.4619140625,198.5917695636371,197.65677032508353,198.20218985010365,51566200
2017-02-09,199.6392822265625,199.94228274337826,198.46187746293734,198.46187746293734,65955200
2017-02-10,200.42715454101562,200.65225504947577,199.65664765387038,199.98563257538981,66015900
2017-02-13,201.51792907714844,201.777653236608,200.89459637849333,200.92056747342733,55182100
2017-02-14,202.3230743408203,202.33174017984953,200.98984293224817,201.33613303028443,71109000
2017-02-15,203.37925720214844,203.56972070120736,202.05467854695107,202.10662073576364,86785800
2017-02-16,203.20616149902344,203.58708858961378,202.45297315816137,203.4052776745148,84722400
2017-02-17,203.5264892578125,203.5264892578125,202.52222928693737,202.5395477581933,77204100
2017-02-21,204.73849487304688,204.9116399244706,203.89006166386557,203.89872750301518,88946100
2017-02-22,204.5567626953125,204.7818500277642,204.1671828771698,204.33167536286078,62115200
2017-02-23,204.69528198242188,205.09351442885426,203.93342761863735,205.07620916431415,74615900
2017-02-24,204.9548797607422,204.9981561055073,203.80344629347695,203.84673584835951,82381600
2017-02-27,205.2753143310547,205.4484594380092,204.61735764057752,204.86841606414285,56515400
2017-02-28,204.72119140625,205.1367422021414,204.3316117094692,204.89433647036128,96961900
2017-03-01,207.5867919921875,208.0542982148057,206.36609744550043,206.38341591562906,149158200
2017-03-02,206.279541015625,207.40500384362272,206.22759881296895,207.3963380030982,70246000
2017-03-03,206.40936279296875,206.57385521458173,205.81200113979344,206.19292817718758,81974300
2017-03-06,205.79473876953125,206.14968157369094,205.1887111509511,205.61292784193253,55391500
2017-03-07,205.1800537109375,205.84667614967668,204.9722716857125,205.49172014371348,65103700
2017-03-08,204.7991485595703,205.73414795813935,204.66062719456946,205.47442370129386,78168800
2017-03-09,205.05882263183594,205.38780749066854,204.08919973437727,204.9203013007358,90683900
2017-03-10,205.77743530273438,206.06313066115138,204.8251174413443,206.01984108379287,81991700
2017-03-13,205.88125610351562,205.92454566749777,205.38779206245576,205.7167636864556,57256800
2017-03-14,205.09344482421875,205.38780595313332,204.4787778885102,205.33585054676877,59880800
2017-03-15,206.86827087402344,207.29248761553518,205.43114138412645,205.6648945445615,96081800
2017-03-16,206.46133422851562,207.08466706705843,206.13236254881758,207.0067537647712,78344000
2017-03-17,206.0987548828125,206.91609164929082,206.0987548828125,206.72479950106856,89002100
2017-03-20,205.8726348876953,206.3856394848311,205.481360419839,206.0987013370461,52537000
2017-03-21,203.22933959960938,206.6030222436481,203.09891919536642,206.48129211049152,131809300
2017-03-22,203.70761108398438,203.99454929897394,202.63812374999932,203.26416835223256,97569200
2017-03-23,203.49021911621094,204.6292683476359,203.11633839891192,203.70759532885208,100410300
2017-03-24,203.34243774414062,204.36844726516756,202.55988855920796,203.79458405442713,112504900
2017-03-27,203.1337432861328,203.39459742608028,201.3860431033923,201.66427778976828,87454500
2017-03-28,204.6118927001953,205.0379415959101,202.71636518145223,202.82940506036013,93483900
2017-03-29,204.8031768798828,205.03794691617117,204.09888003860954,204.32495980229157,61950400
2017-03-30,205.45530700683594,205.65530268652503,204.5684215614003,204.74231988790189,56737900
2017-03-31,204.97708129882812,205.64659049106066,204.92489986224118,205.11619199361942,73733100
2017-04-03,204.62059020996094,205.22924098793237,203.3858948410498,205.0292585753686,85546500
2017-04-04,204.7509765625,204.83793234527792,203.95103377778372,204.33361799386316,56466200
2017-04-05,204.14239501953125,206.41180373564794,203.93370903074558,205.42925878139076,108800600
2017-04-06,204.71620178222656,205.2378966750352,203.83799348780911,204.28144940442454,69135800
2017-04-07,204.50753784179688,205.20314437455087,204.02061724914643,204.46405994582642,74412300
2017-04-10,204.62925720214844,205.4292000289866,204.0988587414895,204.64665101313784,67615300
2017-04-11,204.3858184814453,204.49015482320857,202.89026900074364,204.24669451403312,88045300
2017-04-12,203.49021911621094,204.29886552638334,203.26415263139694,204.10757339785184,81864400
2017-04-13,202.16856384277344,203.89019296391257,202.16856384277344,203.1511085491981,92880400
2017-04-17,203.95974731445312,203.95974731445312,202.49028207956655,202.69026446865107,68405400
2017-04-18,203.35110473632812,203.89020679103865,202.66420170976033,203.2206843096354,83225800
2017-04-19,202.97718811035156,204.29013548806833,202.75110838727136,203.9162548192655,68699900
2017-04-20,204.62925720214844,205.07271314304106,203.2728318319624,203.5945443635195,92572200
2017-04-21,203.9770965576172,204.60314097898896,203.5771318408225,204.55097282180603,110389800
2017-04-24,206.22047424316406,206.4291601941839,203.95106593774156,206.22916451577632,119209900
2017-04-25,207.42039489746094,207.76819154765576,206.7769565002496,206.8639122965942,76698300
2017-04-26,207.28994750976562,208.27249221966898,207.24648288205628,207.38559357238978,84702500
2017-04-27,207.4639129638672,207.76823177481054,206.9248108038174,207.61172723219872,57410300
2017-04-28,207.01174926757812,207.75082054729498,206.88131555873875,207.72473645904574,63532800
2017-05-01,207.5334014892578,207.95946362209395,207.11604289577147,207.5334014892578,66882500
2017-05-02,207.61166381835938,207.79425239563585,207.20299550290594,207.67252225492143,57375700
2017-05-03,207.35951232910156,207.7073222286767,206.68129960941886,207.61167616474242,73137700
2017-05-04,207.6029510498047,207.74207499517627,206.75084010268586,207.66382275125088,61462700
2017-05-05,208.42030334472656,208.4376971561057,207.5334047106597,207.97686066148847,62001300
2017-05-08,208.38551330566406,208.61157976621558,207.9594511982815,208.46376554959463,48385700
2017-05-09,208.1942138671875,208.84634241216025,207.84640401598182,208.64636003996026,51363200
2017-05-10,208.56813049316406,208.56813049316406,207.9420859206385,208.1507718673442,54293800
2017-05-11,208.14215087890625,208.30735898325858,207.05526942142612,208.1160667853344,62358300
2017-05-12,207.7942657470703,208.18554027682222,207.52472136585433,207.8899118114622,53912700
2017-05-15,208.94204711914062,209.06377728433864,208.20296258698576,208.2203564013263,61918900
2017-05-16,208.75076293945312,209.2637677075588,208.35948834119614,209.2376836188479,51241800
2017-05-17,205.04664611816406,208.7507321116293,204.98577440843238,208.7507321116293,172174100
2017-05-18,205.8726348876953,206.72474579265176,204.707488487347,204.9683425551142,107047700
2017-05-19,207.211669921875,207.8811922783778,206.30739084111954,206.35955900206457,115011400
2017-05-22,208.26380920410156,208.42901725144415,207.65515845146408,207.72470716525865,61010600
2017-05-23,208.72459411621094,208.8898021227072,208.2550541748438,208.63763834407982,48341700
2017-05-24,209.21153259277344,209.31586891423458,208.62026248011887,208.95938206004595,46927700
2017-05-25,210.2115020751953,210.48975001458788,209.5159087618979,209.7245814488503,64071700
2017-05-26,210.1680145263672,210.3332092963271,209.9419347833652,210.02018703243948,46629900
2017-05-30,209.98541259765625,210.2375631559964,209.68978414509454,209.84628864318347,35201900
2017-05-31,209.93328857421875,210.31587289566943,209.2376819231805,210.2810852659412,91796000
2017-06-01,211.60269165039062,211.62008546156184,210.107142311839,210.39408049200662,68962000
2017-06-02,212.3070068359375,212.46352461486995,211.3592496925739,211.65487817016762,88666100
2017-06-05,212.15048217773438,212.42002654450732,211.9504865198915,212.13308836670666,44698800
2017-06-06,211.47232055664062,212.1418298655889,211.39405502191178,211.58534718663805,50375400
2017-06-07,211.86355590820312,212.08962239390854,211.14186528727782,211.81138773977813,54144300
2017-06-08,211.9678955078125,212.44612583838824,211.43749700800873,211.95920523547161,65950700
2017-06-09,211.64617919921875,213.0373790017962,210.37669627762057,212.23743613010615,132256400
2017-06-12,211.60269165039062,211.65485981631375,210.75058064926858,211.40270925848853,86108100
2017-06-13,212.63742065429688,212.6895888241833,211.7939998608889,212.14179650519276,60067000
2017-06-14,212.3678741455078,212.91565319144027,211.5418339052444,212.90696291907645,78602300
2017-06-15,211.95924377441406,212.08097394727648,210.733238504275,211.01147321327753,66464900
2017-06-16,212.00552368164062,212.17153739410537,211.12304587552475,212.1191148180203,84553100
2017-06-19,213.77049255371094,213.8316477816918,212.7394663393128,212.83557883953387,65123800
2017-06-20,212.3287811279297,213.42096244725582,212.31131582607034,213.41222979632616,56906400
2017-06-21,212.27639770507812,212.8355941104066,211.80458115432666,212.72201629820924,55977600
2017-06-22,212.18028259277344,212.78316891798806,212.00553621805898,212.28514108343714,44148100
2017-06-23,212.4336700439453,212.76568414664246,211.85699502494913,212.24144503761326,66986800
2017-06-26,212.5734405517578,213.52583284795475,212.36375025939995,213.1064255986545,56700500
2017-06-27,210.8608856201172,212.6520655635053,210.84340698681302,212.35498212649782,82247700
2017-06-28,212.7481689453125,212.949126556694,211.64724174320006,211.8831566196942,70042600
2017-06-29,210.87838745117188,212.94915909376837,209.66388228260166,212.89673652037996,106949700
2017-06-30,211.27157592773438,212.06668719889802,211.07935093179827,211.69096985873466,86820700
2017-07-03,211.62982177734375,212.65210201808634,211.62982177734375,212.21522943662578,39153800
2017-07-05,212.1190643310547,212.32875458548614,211.18415083908172,211.99674057187306,54427600
2017-07-06,210.17941284179688,211.4725520189999,209.99592048156632,211.3502282229441,65400800
2017-07-07,211.5424346923828,211.69096976512364,210.1881270697201,210.75606940556844,57972300
2017-07-10,211.7696075439453,212.1453248908913,211.23662246964494,211.5424386047802,36663300
2017-07-11,211.61231994628906,211.92686870375482,210.4415047560577,211.7695876588761,50354600
2017-07-12,213.20252990722656,213.3685436038304,212.58217837309738,212.58217837309738,59610400
2017-07-13,213.5607452392578,213.6743363523671,212.9840703558741,213.2112525820927,39471600
2017-07-14,214.55686950683594,214.9151082391341,213.46468800516627,213.56080051060496,60262700
2017-07-17,214.5306396484375,214.86266706254005,214.35589328975448,214.47821707406186,33531900
2017-07-18,214.64422607421875,214.69664864744482,213.77921361911146,214.1199736773733,42742500
2017-07-19,215.80630493164062,215.81503758292976,214.95002514279005,214.95877112637126,51034300
2017-07-20,215.9024200439453,216.1820115438022,215.35195636333438,216.05968776281,47135200
2017-07-21,215.71023559570312,215.73644688710675,215.09860324349924,215.3257855453903,82340800
2017-07-24,215.65774536132812,215.7975344275309,215.1859155994858,215.6315207458564,46622300
2017-07-25,216.18203735351562,216.51406479826,215.9548683994922,216.40920630753905,54915600
2017-07-26,216.19073486328125,216.50528361972533,215.92862200982088,216.47033968336117,47575400
2017-07-27,215.9897918701172,216.68879063539956,214.6616955493099,216.65384669666707,70766600
2017-07-28,215.7364044189453,215.86746085016472,215.05488431202022,215.50922216177554,50088400
2017-07-31,215.61412048339844,216.23447214886414,215.40441682240316,216.13835963744478,65838700
2017-08-01,216.0946502685547,216.2519179912297,215.57039786171953,216.21697405251055,55050400
2017-08-02,216.19952392578125,216.33932636367777,215.26461012117937,216.22573521635005,47211200
2017-08-03,215.7801055908203,216.1121196779846,215.5005007465843,216.08590839037407,40856000
2017-08-04,216.17327880859375,216.50529288127683,215.7888288306839,216.26939130307122,60191800
2017-08-07,216.57518005371094,216.57518005371094,216.13830753117887,216.24316600254468,31995000
2017-08-08,216.04217529296875,217.48386248490442,215.6664713574368,216.26061153426596,61719400
2017-08-09,216.03350830078125,216.08593088145867,214.99374934303205,215.3519880873866,62632600
2017-08-10,212.98410034179688,215.32574413781086,212.9316777690706,215.194674373703,120479500
2017-08-11,213.29864501953125,213.89279860771543,212.97536360572468,213.21127851076045,74869900
2017-08-14,215.41311645507812,215.63155273552076,214.5481173171926,214.58306125585472,73291900
2017-08-15,215.38690185546875,215.815041758177,215.08109906692766,215.79756312296848,55242700
2017-08-16,215.76260375976562,216.31306740499556,215.3344638876655,215.91113881768817,56715500
2017-08-17,212.39869689941406,215.4655507870858,212.39869689941406,215.15100201225516,128490400
2017-08-18,212.06675720214844,213.35989669343547,211.62113850433747,212.23275763316937,136748000
2017-08-21,212.23265075683594,212.49477691784702,211.29775055905455,212.0054818611812,65469700
2017-08-22,214.45201110839844,214.60927883542794,212.80063331312437,212.81811194911418,63140100
2017-08-23,213.68312072753906,214.11126066865043,213.33362798577426,213.48216306763896,50203800
2017-08-24,213.18505859375,214.22480399946565,212.97535498306485,214.06753629067032,50741700
2017-08-25,213.68312072753906,214.60055584003857,213.53458564567435,213.9801908912685,64445900
2017-08-28,213.6918487548828,214.24229911029164,213.27244150125694,214.21608782347658,40565600
2017-08-29,213.93649291992188,214.19860578390683,212.25889059666528,212.3724817259202,51135700
2017-08-30,214.95004272460938,215.2209149242336,213.73553748147458,213.9190298318919,62030800
2017-08-31,216.2431640625,216.4878116063398,214.98496907572905,215.57037665079503,103803900
2017-09-01,216.54901123046875,216.97715118612592,216.40047614355765,216.61891244765528,62007000
2017-09-05,214.99375915527344,216.26943311658647,214.02390137159486,216.04225081355693,91398800
2017-09-06,215.72769165039062,216.05971910365733,215.14228394699003,215.67526906983147,57916900
2017-09-07,215.70143127441406,216.05093728576384,215.29077004376,216.03345865212358,58034700
2017-09-08,215.4480438232422,215.9111276069241,215.20339628968537,215.41308655713942,63832800
2017-09-11,217.74603271484375,217.8246665778774,216.70627386264528,216.7237391662353,71364800
2017-09-12,218.4799346923828,218.51487862533938,217.92947108921194,218.11296340103235,56896000
2017-09-13,218.5847930908203,218.61975035818898,218.07801937230363,218.19161049281513,59228000
2017-09-14,218.51490783691406,218.71587880822418,218.0867812725841,218.26152762530808,95446300
2017-09-15,218.80905151367188,218.896851592649,218.26464546926485,218.3700109234196,95432400
2017-09-18,219.27444458007812,219.62567171069756,218.88808669732302,219.17785510938936,46235200
2017-09-19,219.4939727783203,219.58178626336064,219.16908700089311,219.52031414414108,47108100
2017-09-20,219.57301330566406,219.68716816506696,218.5720011342028,219.5818026938998,59574100
2017-09-21,218.98471069335938,219.50277548216133,218.80909710036224,219.4149753848919,48211400
2017-09-22,219.0286102294922,219.19544782680657,218.65981767680356,218.6861590449629,51214000
2017-09-25,218.5807647705078,219.125184270504,217.83440372782604,218.77394372236827,57064400
2017-09-26,218.71246337890625,219.2568694266264,218.47537770715965,219.01100776646533,54082000
2017-09-27,219.56419372558594,219.9505515744385,218.52805100380363,219.41492153824836,81001400
2017-09-28,219.82762145996094,219.90664554790294,219.19540195951487,219.28320203552096,44778800
2017-09-29,220.60037231445312,220.67940981824583,219.63449087507146,219.81888045418575,85578000
2017-10-02,221.5574493408203,221.5574493408203,220.65301340058858,220.82864035501368,59023000
2017-10-03,222.03163146972656,222.05797283606884,221.4784359796249,221.55747347710866,66810200
2017-10-04,222.29510498046875,222.5409667166744,221.76825074662244,221.8824056235964,55953600
2017-10-05,223.6121368408203,223.62968881598812,222.33013253549186,222.6286768947963,63522800
2017-10-06,223.35752868652344,223.64729711385874,222.9009360723498,223.16434973496655,80646000
2017-10-09,222.98876953125,223.64733058326107,222.7253424307538,223.585871852272,35803100
2017-10-10,223.57704162597656,223.95462352736135,223.0150701668452,223.5594896480193,43057400
2017-10-11,223.9282989501953,223.9282989501953,223.3136447141977,223.4804689080376,47674300
2017-10-12,223.5946044921875,223.9633970019969,223.35751880786137,223.61216986840404,47065100
2017-10-13,223.86680603027344,224.14779845402973,223.59460299379467,224.03364360707172,54800400
2017-10-16,224.1653594970703,224.358538446601,223.7526736304803,224.0951247867471,38221700
2017-10-17,224.32339477539062,224.36730151303433,223.89313018401032,224.11265047377378,31561000
2017-10-18,224.54295349121094,224.74490844078647,224.34977453128394,224.70100169562897,40888300
2017-10-19,224.6044464111328,224.6395771719904,223.34002038791047,223.76149572898458,61903800
2017-10-20,225.76344299316406,225.78981115402678,224.5868308069434,225.40345328480035,89176400
2017-10-23,224.88539123535156,226.11472650575618,224.80636713315383,226.08838513835693,63915300
2017-10-24,225.2805633544922,225.5176356871953,224.92054676244217,225.31569411386528,66935900
2017-10-25,224.1653594970703,225.06100613594376,223.03264056432835,224.94685128436925,103715300
2017-10-26,224.45510864257812,225.05219741823774,224.3321778123861,224.78000779258642,69798000
2017-10-27,226.2903289794922,226.4484039824023,224.4639316285266,225.20151672008473,85562500
2017-10-30,225.44737243652344,226.19374689647515,225.14882801192564,225.2015107458597,54285700
2017-10-31,225.79859924316406,226.05325032139146,225.50005481903153,225.82494061009004,60304800
2017-11-01,226.09722900390625,226.9226278750057,225.72844972775306,226.58018997572057,54202700
2017-11-02,226.18495178222656,226.32544800146528,224.95564336003008,226.0269035844257,56449500
2017-11-03,226.9401397705078,226.98403312004288,225.93032476203422,226.34302407594734,59589700
2017-11-06,227.29132080078125,227.42302761955702,226.73812536501165,226.80836006938833,49652600
2017-11-07,227.13330078125,227.7303896316761,226.6239986229519,227.3967144514631,57502200
2017-11-08,227.51962280273438,227.61622567589356,226.67667229483763,226.95766472977436,50469600
2017-11-09,226.6942596435547,226.88743860026545,225.10490784698484,226.30790173013315,95085500
2017-11-10,226.62399291992188,226.7996198935873,225.99177333040575,226.30789652362077,59984700
2017-11-13,226.8347625732422,227.06307231859873,225.90399840713727,225.93912916725023,50228600
2017-11-14,226.30795288085938,226.41331837253213,225.24545498034433,226.02696037178495,61315200
2017-11-15,225.1752166748047,225.8601191567191,224.4639728203905,225.33326490980338,80811500
2017-11-16,227.0894012451172,227.45820721379678,226.07961302178265,226.12350637182965,67777000
2017-11-17,226.4220428466797,227.06305187566716,226.34301874122906,226.7381660653982,75756800
2017-11-20,226.8083953857422,227.00157434899702,226.42203745923254,226.66792595511632,48075500
2017-11-21,228.29232788085938,228.47674423089117,226.77326451983026,227.5810842362003,69176800
2017-11-22,228.0904083251953,228.43284609969461,227.92357073351891,228.30113926334872,45033400
2017-11-24,228.61727905273438,228.722671338725,228.44167883658974,228.5821750876574,27856500
2017-11-27,228.5030975341797,228.9596901456829,228.30112919607885,228.66114573082538,52274900
2017-11-28,230.82122802734375,230.84756939457944,228.8718864611583,228.9684893389657,98971700
2017-11-29,230.6807098388672,231.48855635203395,230.232906638498,230.95291287335644,77512100
2017-11-30,232.70033264160156,233.6135178949317,231.52370692153366,231.60273102248064,127894400
2017-12-01,232.21739196777344,232.96376649281618,228.96850697187693,232.48083245733275,164390900
2017-12-04,231.93637084960938,234.2720431578022,231.88366132676438,233.8417919636999,94040600
2017-12-05,231.10223388671875,232.82326583879023,230.97052704289732,231.10223388671875,77994500
2017-12-06,231.14610290527344,231.57638094568756,230.6807209081462,231.19878563725663,75898600
2017-12-07,231.8749542236328,232.19105065488048,230.88271798624396,231.8749542236328,77218600
2017-12-08,233.13934326171875,233.14810585164125,231.8397734651704,232.83200948856552,76563900
2017-12-11,233.84182739257812,233.90329951445207,233.11303170879162,233.84182739257812,83077500
2017-12-12,234.25453186035156,234.728703273014,233.87696332661807,234.63210039408503,85195800
2017-12-13,234.2282257080078,234.93946953547635,234.14041220402868,234.50042881249976,102905400
2017-12-14,233.27108764648438,234.64089236756638,233.21840491082085,234.52673750799033,100666700
2017-12-15,235.21365356445312,235.68141441656053,234.22517983425556,234.27813186023835,144610300
2017-12-18,236.7051239013672,237.05814627466236,236.51095755597274,236.61686157457322,83653600
2017-12-19,235.79612731933594,236.9964090238402,235.72550666972617,236.9522913182487,82382900
2017-12-20,235.6725311279297,236.81986069765932,235.37246073175245,236.76690868268003,76751500
2017-12-21,236.15797424316406,236.87288043625927,235.91085581941212,236.29918861872065,67032300
2017-12-22,236.09620666503906,236.21094502457504,235.55782519349802,236.17563469843614,78720900
2017-12-26,235.81375122070312,236.03439359978353,235.54899113936028,235.69017856015367,45244400
2017-12-27,235.92849731445312,236.29035406009345,235.6549029101201,235.98144933246047,57751000
2017-12-28,236.4138946533203,236.45803928995718,236.0432305353237,236.43156328152884,45116100
2017-12-29,235.52247619628906,237.01402075758176,235.32833676911946,236.99637906435257,96007400
2018-01-02,237.208251953125,237.2435622831173,235.99913575631692,236.38746858456201,86655700
2018-01-03,238.70858764648438,238.85863632113313,237.3758990050161,237.3758990050161,90070400
2018-01-04,239.71470642089844,240.20013584157383,238.77037745689134,239.35287660137044,80636400
2018-01-05,241.3122100830078,241.4357558307047,240.01483159580226,240.50906845436737,83524000
2018-01-08,241.75344848632812,241.91230453166736,240.92383100437848,241.21506708750042,57319200
2018-01-09,242.3006134033203,242.92723014303823,241.8946120822583,242.17704075763686,57254000
2018-01-10,241.92996215820312,242.1947491850902,240.87089485231098,241.5416293992104,69574300
2018-01-11,243.69509887695312,243.69509887695312,242.31829253908555,242.48598290763604,62361500
2018-01-12,245.28375244140625,245.45141588442488,243.65980069307454,243.95989805566307,90816100
2018-01-16,244.4453125,247.19892544746014,243.74807494795473,246.5458325374283,106555100
2018-01-17,246.77529907226562,247.16363189211833,244.44532908703877,245.3808508074414,113258800
2018-01-18,246.36056518554688,247.08425200550153,245.8663012816804,246.66063570775145,100728000
2018-01-19,247.4813690185547,247.4813690185547,246.3605152129224,246.94298750417806,140920100
2018-01-22,249.49354553222656,249.49354553222656,247.21650140006886,247.2694803431735,91322400
2018-01-23,250.02316284179688,250.31439897439802,249.2111869156406,249.5377333756107,97084700
2018-01-24,249.92599487304688,251.26751759145822,248.7433551155235,250.6673499329624,134816100
2018-01-25,250.03192138671875,250.8880148544569,249.23761424633597,250.79094514051235,84587300
2018-01-26,252.9268035888672,252.97094823259775,250.6144753682726,250.8704281134656,107743100
2018-01-29,251.2499237060547,252.79442060712898,251.0910676317917,252.35313577825062,90118300
2018-01-30,248.67276000976562,251.30279955496465,248.19616499755548,249.41411506549235,131796400
2018-01-31,248.79632568359375,250.03191754228914,247.71958986375583,249.52887341924054,108364800
2018-02-01,248.51394653320312,249.82015929215044,247.7196392466882,248.06385433338113,90102500
2018-02-02,243.1038055419922,247.32248712571183,243.06849521672927,247.1900801394475,173174800
2018-02-05,232.93655395507812,243.45679389751453,232.38936519262458,241.33863255445326,294681800
2018-02-06,237.52597045898438,238.02904161566474,228.3207756191382,229.41515334899344,355026800
2018-02-07,236.23744201660156,240.37666910530928,236.15798704226063,236.96996301224567,167376100
2018-02-08,227.3763885498047,236.67867878311245,227.341078227703,236.53746442858989,246449500
2018-02-09,230.79196166992188,232.65417068859074,223.21951251611446,230.1741521461986,283565300
2018-02-12,234.18104553222656,235.65494881087767,230.93319543703032,232.84835664039574,143736000
2018-02-13,234.7635040283203,235.31069284858867,232.38938974640575,232.97188889072277,81223600
2018-02-14,237.93185424804688,238.29371089294963,233.26305511165856,233.27188942349542,120735700
2018-02-15,240.9679412841797,240.97677559772097,237.2081867236453,239.679397399641,111200300
2018-02-16,241.03858947753906,242.98908783928042,240.29723418732212,240.34137883112467,160420100
2018-02-20,239.5294189453125,241.5328694668413,238.73511157638364,240.08544218372992,86369700
2018-02-21,238.33792114257812,242.459533223255,238.24085141018608,239.9706803676999,98883700
2018-02-22,238.64683532714844,240.98563958494128,237.97610068752368,239.2646448747416,110511300
2018-02-23,242.45066833496094,242.45066833496094,239.39698529899417,239.87358038725222,92766400
2018-02-26,245.2660675048828,245.3631641590026,242.93609794650865,243.52740444984997,86491400
2018-02-27,242.20359802246094,246.16635431857526,242.14181167888972,245.4514480773328,99099200
2018-02-28,239.75001525878906,243.75688859718798,239.43230314588934,243.30676950336124,121907800
2018-03-01,236.26380920410156,241.09146428748994,234.76343064074143,239.5381337215526,176855100
2018-03-02,237.48182678222656,238.04668427985953,233.72209843242288,234.58699944157743,139083200
2018-03-05,240.22665405273438,240.84446362980503,236.1844696553322,236.2904006461169,97307400
2018-03-06,240.8356170654297,241.2857362182289,239.33523784535836,241.20628124570868,79213200
2018-03-07,240.74732971191406,241.1003521582467,238.4703120392654,238.66447842483126,87063500
2018-03-08,241.91224670410156,242.0357923985381,240.42953676760052,241.42681743642567,66901200
2018-03-09,246.12217712402344,246.12217712402344,243.0067075503226,243.32444660817592,113625300
2018-03-12,245.81326293945312,247.04004755005172,245.4249301802626,246.4134307070383,71924800
2018-03-13,244.2246551513672,247.48133905489675,243.61567998671458,246.97826793037746,91968900
2018-03-14,242.97137451171875,245.37196464819485,242.4153783467525,245.1866325932061,105895100
2018-03-15,242.7066650390625,244.12758931338786,242.20359385102986,243.48333067660982,83433000
2018-03-16,242.96983337402344,244.02429975634018,242.91666927422258,243.23565387302773,100343700
2018-03-19,239.68231201171875,243.14698261522844,238.02530151476924,242.21658403898252,109208400
2018-03-20,240.0900115966797,240.7280078824896,239.40769386330302,240.081141898814,59757300
2018-03-21,239.6291961669922,242.14572931049537,239.4165397734384,240.0456662988744,78709600
